"recording_id","step_id","start_time","end_time","description","has_errors","Preparation Error","error_description","Measurement Error","error_description","Order Error","error_description","Timing Error","error_description","Technique Error","error_description","Temperature Error","error_description","Missing Step","error_description","Other","error_description"
"5_42","65","5.402","76.469","Weigh-Weigh the coffee beans (0.8oz-0.12 oz)","True","0","None","1","Weighing more than 0.12 Oz","0","None","0","None","0","None","0","None","0","None","0","None"
"5_42","62","84.256","128.449","Prepare-Prepare the filter insert by folding the paper filter in half to create a semi-circle, and in half again to create a quarter-circle","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"5_42","60","128.606","143.957","Place-Place the paper filter in the dripper","True","0","None","0","None","1","Step performed before placing the dripper on top of a coffee mug","0","None","1","Step performed before placing the dripper on top of a coffee mug","0","None","0","None","0","None"
"5_42","69","145.395","159.909","Place-Place the dripper on top of a coffee mug","True","0","None","0","None","1","Step performed after placing the paper filter in the dripper","0","None","0","None","0","None","0","None","0","None"
"5_42","59","162.497","181.406","spread-spread open filter in dripper to create a cone","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"5_42","67","187.807","264.241","Grind-Grind the coffee beans until the coffee grounds are the consistency of coarse sand, about 20 seconds","True","0","None","0","None","0","None","1","Not grinding properly and grind for 10 seconds only.","0","None","0","None","0","None","0","None"
"5_42","58","269.971","327.4613649323377","Transfer-Transfer the grounds to the filter cone","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"5_42","68","482.481","500.639","Measure-Measure 12 ounces of cold water","True","0","None","1","Measuring less than 12 ounces.","0","None","0","None","0","None","0","None","0","None","0","None"
"5_42","70","362.329","394.622","transfer-transfer water to a kettle","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"5_42","57","396.36","434.713","Pour-Pour a small amount of water into the filter to wet the grounds","True","0","None","1","Step performed before boiling the water","1","Step performed before boiling the water","0","None","0","None","0","None","0","None","0","None"
"5_42","56","436.623","457.399","Wait-Wait about 30 seconds for the coffee to bloom. (You will see small bubbles or foam on the coffee grounds during this step.)","True","0","None","0","None","1","Step performed before boiling the water","1","Step performed before boiling the water","0","None","0","None","0","None","0","None"
"5_42","61","458.202","481.618","pour-Slowly pour the rest of the water over the grounds in a circular motion. Do not overfill beyond the top of the paper filter","True","0","None","0","None","1","Step performed before boiling the water","0","None","0","None","0","None","0","None","0","None"
"5_42","66","482","655","drain-Let the coffee drain completely into the mug before removing the dripper","True","0","None","0","None","1","Step performed before boiling the water","1","Step performed before boiling the water","0","None","0","None","0","None","0","None"
"5_42","64","501.08","624.476","Boil-Boil the water. (While the water is boiling, assemble the filter cone)","True","0","None","0","None","1","Step performed after adding water to the filter cone","0","None","0","None","0","None","0","None","0","None"
"5_42","71","558.7139999999999","652.789","check-Once the water has boiled, check the temperature of the water. (The water should be between 195-205 degrees Fahrenheit or between 91-96 degrees Celsius. If the water is too hot, let it cool briefly.)","True","0","None","0","None","1","Step performed after adding water to the filter cone","0","None","0","None","1","Step performed after adding water to the filter cone","0","None","0","None"
"5_42","63","655.001","672.304","Discard-Discard the paper filter and coffee grounds","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"5_44","65","5.233","105.596","Weigh-Weigh the coffee beans (0.8oz-0.12 oz)","True","0","None","1","Weigh-Weigh the coffee beans (0.6-0.7 oz) as coffee beans got spilled.","0","None","0","None","1","Weigh-Weigh the coffee beans (0.6-0.7 oz) as coffee beans got spilled.","0","None","0","None","0","None"
"5_44","60","110.52199999999999","154.644","Place-Place the paper filter in the dripper","True","0","None","1","Step performed before preparing the filter and placing dripper on top of a coffee mug","1","Step performed before preparing the filter and placing dripper on top of a coffee mug","0","None","0","None","0","None","0","None","0","None"
"5_44","69","192.352","207.88400000000001","Place-Place the dripper on top of a coffee mug","True","1","Step performed after placing filter in the dripper","0","None","1","Step performed after placing filter in the dripper","0","None","0","None","0","None","0","None","0","None"
"5_44","59","216.236","326.52","spread-spread open filter in dripper to create a cone","True","0","None","0","None","1","Step performed before preparing the filter","0","None","1","Step performed before preparing the filter","0","None","0","None","0","None"
"5_44","67","330.177","371.294","Grind-Grind the coffee beans until the coffee grounds are the consistency of coarse sand, about 20 seconds","True","0","None","0","None","0","None","1","While transferring from weighing scale to coffee grinder spilling occurs.","1","While transferring from weighing scale to coffee grinder spilling occurs.","0","None","0","None","0","None"
"5_44","58","388.125","441.624","Transfer-Transfer the grounds to the filter cone","True","0","None","0","None","1","Step performed before preparing the filter","0","None","0","None","0","None","0","None","0","None"
"5_44","68","464.743","576.299","Measure-Measure 12 ounces of cold water","True","1","Used weighing scale instead of measuring jug for measuring water.","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"5_44","70","584.614","661.364","transfer-transfer water to a kettle","True","1","transfer-transfer water to a mixer","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"5_44","57","714.038","728.284","Pour-Pour a small amount of water into the filter to wet the grounds","True","1","Step performed before boiling water and preparing the filter","0","None","1","Step performed before boiling water and preparing the filter","0","None","0","None","0","None","0","None","0","None"
"5_44","56","730.489","760.102","Wait-Wait about 30 seconds for the coffee to bloom. (You will see small bubbles or foam on the coffee grounds during this step.)","True","0","None","0","None","1","Step performed before boiling water and preparing the filter","0","None","0","None","0","None","0","None","0","None"
"5_44","61","761.796","780.797","pour-Slowly pour the rest of the water over the grounds in a circular motion. Do not overfill beyond the top of the paper filter","True","0","None","0","None","1","Step performed before boiling water and preparing the filter","0","None","1","Step performed before boiling water and preparing the filter","0","None","0","None","0","None"
"5_44","66","781.013","856.777","drain-Let the coffee drain completely into the mug before removing the dripper","True","0","None","0","None","1","Step performed before boiling water and preparing the filter","0","None","0","None","0","None","0","None","0","None"
"5_44","64","813.251","936.783","Boil-Boil the water. (While the water is boiling, assemble the filter cone)","True","1","Step performed after adding water to the filter","0","None","1","Step performed after adding water to the filter","0","None","0","None","0","None","0","None","0","None"
"5_44","71","938.77","969.456","check-Once the water has boiled, check the temperature of the water. (The water should be between 195-205 degrees Fahrenheit or between 91-96 degrees Celsius. If the water is too hot, let it cool briefly.)","True","1","Step performed after adding water to the filter","0","None","1","Step performed after adding water to the filter","0","None","0","None","1","Step performed after adding water to the filter","0","None","0","None"
"5_44","62","973.311","982.497","Prepare-Prepare the filter insert by folding the paper filter in half to create a semi-circle, and in half again to create a quarter-circle","True","0","None","0","None","1","Step performed after adding water to the filter","0","None","0","None","0","None","0","None","0","None"
"5_44","63","989.209","1010.557","Discard-Discard the paper filter and coffee grounds","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_1","77","2.3776948016231985","36.26911290939263","add-Extract and add contents of an egg to a microwave-safe bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_1","72","43.04739653094651","70.83835937931742","Whisk-Whisk the egg","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_1","81","74.90532955224975","106.08543421139763","Place-Place 8 inch tortilla on a cutting board","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_1","73","111.50806110864073","333.8357638956082","Microwave-Microwave for 3 minutes, stirring in between","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_1","74","335.1914206199189","377.21677907355297","Add-Add 1/2 tbsp sweet and sour sauce to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_1","82","380.6059208843299","411.10819718132245","Sprinkle-Sprinkle oregano in the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_1","80","423.6480218811971","449.74441382417956","Add-Add 1 tbsp salsa to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_1","76","449.06658546202414","468.045779602375","Mix-Mix the contents of the bowl well","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_1","79","470.4181788699189","483.2969177508713","Pour-Pour egg mixture on top of the tortilla","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_1","75","484.31366029410435","518.5439925829514","Sprinkle-Sprinkle 1 tbsp shredded cheddar cheese on top of the egg","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_1","78","520.9110963164161","540.907033","Roll-Roll the tortilla from one end to another into a log shape, about 1.5 inches thick. Roll it tight enough to prevent gaps but not so tight that the filling leaks","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_2","77","3.2629090041349436","88.33779720854767","add-Extract and add contents of an egg to a microwave-safe bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_2","72","91.23400000000001","172.43","Whisk-Whisk the egg","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_2","73","181.8552315706502","588.3963003947904","Microwave-Microwave for 3 minutes, stirring in between","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_2","81","593.5917134149072","622.8159116530643","Place-Place 8 inch tortilla on a cutting board","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_2","74","629.3101779282102","673.4711885992031","Add-Add 1/2 tbsp sweet and sour sauce to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_2","80","675.017","735.092","Add-Add 1 tbsp salsa to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_2","82","744.2586909982946","778.0288756290538","Sprinkle-Sprinkle oregano in the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_2","76","780.12","800.011","Mix-Mix the contents of the bowl well","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_2","79","800.25","817.845","Pour-Pour egg mixture on top of the tortilla","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_2","75","826","907.069","Sprinkle-Sprinkle 1 tbsp shredded cheddar cheese on top of the egg","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_2","78","920.46","970.766","Roll-Roll the tortilla from one end to another into a log shape, about 1.5 inches thick. Roll it tight enough to prevent gaps but not so tight that the filling leaks","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_3","77","69.59057368421054","117.906","add-Extract and add contents of an egg to a microwave-safe bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_3","72","128.65484210526316","180.70157368421053","Whisk-Whisk the egg","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_3","73","181.87116315789473","463.1574315789474","Microwave-Microwave for 3 minutes, stirring in between","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_3","82","469.0053789473684","491.81237368421057","Sprinkle-Sprinkle oregano in the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_3","80","494.15155263157897","535.6719789473684","Add-Add 1 tbsp salsa to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_3","74","542.1047210526316","576.6076105263159","Add-Add 1/2 tbsp sweet and sour sauce to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_3","81","587.7187105263158","606.4321421052632","Place-Place 8 inch tortilla on a cutting board","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_3","76","612.2800894736843","632.1631105263158","Mix-Mix the contents of the bowl well","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_3","79","643.2742105263158","665.4964105263158","Pour-Pour egg mixture on top of the tortilla","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_3","75","667.2507947368422","722.2215000000001","Sprinkle-Sprinkle 1 tbsp shredded cheddar cheese on top of the egg","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_3","78","729.2390368421053","770.1746684210527","Roll-Roll the tortilla from one end to another into a log shape, about 1.5 inches thick. Roll it tight enough to prevent gaps but not so tight that the filling leaks","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_5","77","0.750252165149201","70.35504218457275","add-Extract and add contents of an egg to a microwave-safe bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_5","72","71.09947844146498","112.04347257053766","Whisk-Whisk the egg","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_5","73","113.90456321276822","353.24081980362035","Microwave-Microwave for 3 minutes, stirring in between","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_5","74","356.21856483118927","385.2515788499863","Add-Add 1/2 tbsp sweet and sour sauce to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_5","82","386.36823323532457","399.0236496024925","Sprinkle-Sprinkle oregano in the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_5","81","400.51252211627695","431.40662677730455","Place-Place 8 inch tortilla on a cutting board","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_5","80","431.7788449057507","473.46727529171557","Add-Add 1 tbsp salsa to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_5","76","472.7228390348233","499.5225442829436","Mix-Mix the contents of the bowl well","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_5","79","502.8725074389587","530.4166489439713","Pour-Pour egg mixture on top of the tortilla","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_5","75","532.2777395862017","562.4274079903371","Sprinkle-Sprinkle 1 tbsp shredded cheddar cheese on top of the egg","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_5","78","562.0551898618911","591.088203880688","Roll-Roll the tortilla from one end to another into a log shape, about 1.5 inches thick. Roll it tight enough to prevent gaps but not so tight that the filling leaks","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_18","77","3.0440566406249996","46.33730664062499","add-Extract and add contents of an egg to a microwave-safe bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_18","81","46.337306640625","79.37689216694079","Place-Place 8 inch tortilla on a cutting board","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_18","72","81.27571892132674","141.65840971080044","Whisk-Whisk the egg","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_18","73","141.65840971080044","358.8841904125548","Microwave-Microwave for 3 minutes, stirring in between","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_18","82","360.40325181606363","409.01321672834433","Sprinkle-Sprinkle oregano in the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_18","74","411.29180883360743","447.3695171669408","Add-Add 1/2 tbsp sweet and sour sauce to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_18","80","450.40763997395834","486.4853483072917","Add-Add 1 tbsp salsa to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_18","76","488.0044097108004","518.0058724300986","Mix-Mix the contents of the bowl well","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_18","79","547.2478044476426","573.831379009046","Pour-Pour egg mixture on top of the tortilla","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_18","75","546.108508395011","582.1862167283443","Sprinkle-Sprinkle 1 tbsp shredded cheddar cheese on top of the egg","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_18","78","582.9457474300987","604.9662039473684","Roll-Roll the tortilla from one end to another into a log shape, about 1.5 inches thick. Roll it tight enough to prevent gaps but not so tight that the filling leaks","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_19","77","3.6097370165354796","77.18727192818963","add-Extract and add contents of an egg to a microwave-safe bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_19","72","79.75991300901669","133.78537570638508","Whisk-Whisk the egg","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_19","73","133.2708474902197","426.03740248834004","Microwave-Microwave for 3 minutes, stirring in between","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_19","82","434.784382163152","454.3364543774378","Sprinkle-Sprinkle oregano in the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_19","80","467.7141879977385","518.1379531819491","Add-Add 1 tbsp salsa to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_19","81","527.3994610729266","549.0096461518739","Place-Place 8 inch tortilla on a cutting board","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_19","74","548.4951179357085","614.3547296048814","Add-Add 1/2 tbsp sweet and sour sauce to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_19","76","628.761519657513","650.3717047364603","Mix-Mix the contents of the bowl well","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_19","79","649.3426483041295","679.1852848417235","Pour-Pour egg mixture on top of the tortilla","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_19","75","690.5049055973626","767.6841380221746","Sprinkle-Sprinkle 1 tbsp shredded cheddar cheese on top of the egg","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_19","78","767.6841380221746","818.6224314225506","Roll-Roll the tortilla from one end to another into a log shape, about 1.5 inches thick. Roll it tight enough to prevent gaps but not so tight that the filling leaks","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_24","77","2.902159128289474","73.82037491776316","add-Extract and add contents of an egg to a microwave-safe bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_24","81","75.75012228618421","124.4762433388158","Place-Place 8 inch tortilla on a cutting board","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_24","72","144.25615386513158","196.8417696546053","Whisk-Whisk the egg","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_24","73","198.77151702302632","477.1375749177631","Microwave-Microwave for 3 minutes, stirring in between","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_24","82","481.96194333881573","504.63647491776317","Sprinkle-Sprinkle oregano in the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_24","80","503.6716012335526","549.5031012335527","Add-Add 1 tbsp salsa to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_24","74","549.0206643914473","593.4048538651316","Add-Add 1/2 tbsp sweet and sour sauce to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_24","76","597.7467854440789","651.2972749177632","Mix-Mix the contents of the bowl well","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_24","79","650.8148380756579","661.4284486019737","Pour-Pour egg mixture on top of the tortilla","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_24","75","660.9460117598684","744.407585444079","Sprinkle-Sprinkle 1 tbsp shredded cheddar cheese on top of the egg","True","1","Spill some cheese.","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_24","78","748.7495170230263","769.4943012335526","Roll-Roll the tortilla from one end to another into a log shape, about 1.5 inches thick. Roll it tight enough to prevent gaps but not so tight that the filling leaks","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_26","77","2.6200937865660245","59.70469032791942","add-Extract and add contents of an egg to a microwave-safe bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_26","73","60.41824778468632","162.69481658794447","Microwave-Microwave for 3 minutes, stirring in between","True","1","1.5 minutes instead of 3 minutes","0","None","0","None","1","1.5 minutes instead of 3 minutes","0","None","0","None","0","None","0","None"
"7_26","82","164.59763647265626","183.38798283418507","Sprinkle-Sprinkle oregano in the bowl","True","0","None","0","None","0","None","0","None","1","Splash some oregano outside the bowl","0","None","0","None","0","None"
"7_26","74","184.101540290952","216.6873308166412","Add-Add 1/2 tbsp sweet and sour sauce to the bowl","True","0","None","1","1 tbsp instead of 1/2 tbsp","0","None","0","None","0","None","0","None","0","None","0","None"
"7_26","80","216.68733081664124","246.1810390296738","Add-Add 1 tbsp salsa to the bowl","True","0","None","1","2 instead of 1 tbsp","0","None","0","None","0","None","0","None","0","None","0","None"
"7_26","81","246.65674400085175","298.5085858592477","Place-Place 8 inch tortilla on a cutting board","True","1","Using a soiled tortilla","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_26","79","299.93570077278156","316.82322724959863","Pour-Pour egg mixture on top of the tortilla","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_26","75","317.7746371919545","355.5931824006011","Sprinkle-Sprinkle 1 tbsp shredded cheddar cheese on top of the egg","True","0","None","0","None","0","None","0","None","1","Put the cheese beside the egg","0","None","0","None","0","None"
"7_26","78","357.25814979972387","379.612567","Roll-Roll the tortilla from one end to another into a log shape, about 1.5 inches thick. Roll it tight enough to prevent gaps but not so tight that the filling leaks","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_26","72","None","None","Whisk-Whisk the egg","True","0","None","0","None","0","None","0","None","0","None","0","None","1","Skipped this step","0","None"
"7_26","76","None","None","Mix-Mix the contents of the bowl well","True","0","None","0","None","0","None","0","None","0","None","0","None","1","Skipped this step","0","None"
"7_30","77","2.9320514046542137","53.200147268062736","add-Extract and add contents of an egg to a microwave-safe bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_30","72","55.39632621355146","76.62605601994244","Whisk-Whisk the egg","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_30","73","78.09017531693492","259.64096814400256","Microwave-Microwave for 3 minutes, stirring in between","True","0","None","0","None","0","None","1","Microwave for 2 mins instead of 3 mins","0","None","0","None","0","None","0","None"
"7_30","82","263.30126638648375","281.11471783322565","Sprinkle-Sprinkle oregano in the bowl","True","1","Sprinkle basil instead of oregano","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_30","80","282.090797364554","298.44012951430335","Add-Add 1 tbsp salsa to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_30","74","299.17218916279955","327.23447568848877","Add-Add 1/2 tbsp sweet and sour sauce to the bowl","True","0","None","1","Add 1 tbsp instead of 1/2 tbsp","0","None","0","None","0","None","0","None","0","None","0","None"
"7_30","76","327.23447568848877","364.0814779961329","Mix-Mix the contents of the bowl well","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_30","75","365.05755752746126","385.555227685356","Sprinkle-Sprinkle 1 tbsp shredded cheddar cheese on top of the egg","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_30","81","None","None","Place-Place 8 inch tortilla on a cutting board","True","0","None","0","None","0","None","0","None","0","None","0","None","1","Skipped this step","0","None"
"7_30","79","None","None","Pour-Pour egg mixture on top of the tortilla","True","0","None","0","None","0","None","0","None","0","None","0","None","1","Skipped this step","0","None"
"7_30","78","None","None","Roll-Roll the tortilla from one end to another into a log shape, about 1.5 inches thick. Roll it tight enough to prevent gaps but not so tight that the filling leaks","True","0","None","0","None","0","None","0","None","0","None","0","None","1","Skipped this step","0","None"
"7_32","77","3.970941380316024","31.3025899442258","add-Extract and add contents of an egg to a microwave-safe bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_32","72","33.9475881923461","61.94048631828595","Whisk-Whisk the egg","True","0","None","0","None","0","None","0","None","1","Splash some egg outside the bowl while whisking","0","None","0","None","0","None"
"7_32","73","64.58548456640625","167.74041624309797","Microwave-Microwave for 3 minutes, stirring in between","True","1","Microwaved for 1.5 minutes instead of 3 minutes","0","None","0","None","1","Microwaved for 1.5 minutes instead of 3 minutes","0","None","0","None","0","None","0","None"
"7_32","81","187.35748658332355","213.1462195024965","Place-Place 8 inch tortilla on a cutting board","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_32","74","215.57080122994006","279.71200874685735","Add-Add 1/2 tbsp sweet and sour sauce to the bowl","True","0","None","1","Add 1 tbsp instead of 1/2 tbsp of sweet and sour sauce","0","None","0","None","0","None","0","None","0","None","0","None"
"7_32","82","281.2549243915942","298.8882460457296","Sprinkle-Sprinkle oregano in the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_32","76","301.3128277731732","315.8603181378348","Mix-Mix the contents of the bowl well","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_32","79","319.38698246866187","328.8648928577596","Pour-Pour egg mixture on top of the tortilla","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_32","78","333.4936397919701","351.56779448745885","Roll-Roll the tortilla from one end to another into a log shape, about 1.5 inches thick. Roll it tight enough to prevent gaps but not so tight that the filling leaks","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_32","80","None","None","Add-Add 1 tbsp salsa to the bowl","True","0","None","0","None","0","None","0","None","0","None","0","None","1","Skipped this step","0","None"
"7_32","75","None","None","Sprinkle-Sprinkle 1 tbsp shredded cheddar cheese on top of the egg","True","0","None","0","None","0","None","0","None","0","None","0","None","1","Skipped this step","0","None"
"7_35","77","1.8430242187499992","54.26682421875","add-Extract and add contents of an egg to a microwave-safe bowl","True","0","None","0","None","0","None","0","None","1","Not extracting egg correctly and adding shells to the bowl and remove them later","0","None","0","None","0","None"
"7_35","72","67.83263211348685","93.81460316611843","Whisk-Whisk the egg","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_35","76","None","None","Mix-Mix the contents of the bowl well","True","0","None","0","None","0","None","0","None","0","None","0","None","1","Skipped this step","0","None"
"7_35","74","122.32579263980263","151.98662685032895","Add-Add 1/2 tbsp sweet and sour sauce to the bowl","True","0","None","1","Step performed before microwaving the egg for 3 minutes","1","Step performed before microwaving the egg for 3 minutes","0","None","0","None","0","None","0","None","0","None"
"7_35","80","156.12534790296056","187.3956847450658","Add-Add 1 tbsp salsa to the bowl","True","0","None","0","None","1","Step performed before microwaving the egg for 3 minutes","0","None","0","None","0","None","0","None","0","None"
"7_35","73","192.6840505345395","239.1296979029606","Microwave-Microwave for 3 minutes, stirring in between","True","0","None","0","None","1","Step performed after adding sauce and salsa to the bowl","1","Step performed after adding sauce and salsa to the bowl","0","None","0","None","0","None","0","None"
"7_35","82","240.04941369243423","255.22472421875","Sprinkle-Sprinkle oregano in the bowl","True","1","Sprinkle basil instead of oregano","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_35","81","260","274","Place-Place 8 inch tortilla on a cutting board","True","1","Use plate instead of cutting board","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_35","79","256.6042979029605","290.17392421875","Pour-Pour egg mixture on top of the tortilla","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_35","75","292.0133557976974","324.4333373766448","Sprinkle-Sprinkle 1 tbsp shredded cheddar cheese on top of the egg","True","1","Using dirty spoon to scoop cheddar cheese","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_35","78","326.0428400082237","355.9336031661184","Roll-Roll the tortilla from one end to another into a log shape, about 1.5 inches thick. Roll it tight enough to prevent gaps but not so tight that the filling leaks","True","0","None","0","None","0","None","0","None","1","Roll improperly such that filling leaks","0","None","0","None","0","None"
"7_38","77","4.056816509046052","63.97287571957237","add-Extract and add contents of an egg to a microwave-safe bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"7_38","81","66.28847221080044","101.311869140625","Place-Place 8 inch tortilla on a cutting board","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
